project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-COAD	c7c5348f-5708-45bf-b40e-1bf7c9348f60	TCGA-A6-6142	9c6e1025-9951-4c7a-ba41-f7bd27f7a3b7	TCGA-A6-6142-10A	0b32b792-cabb-4f8b-8ae0-613819479240	TCGA-A6-6142-10A-01	71d425ea-430a-4b10-bee8-ab70b63aa97e	TCGA-A6-6142-10A-01D	1.8	'--	'--	DNA	D	'--	0.15	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c7c5348f-5708-45bf-b40e-1bf7c9348f60	TCGA-A6-6142	9c6e1025-9951-4c7a-ba41-f7bd27f7a3b7	TCGA-A6-6142-10A	0b32b792-cabb-4f8b-8ae0-613819479240	TCGA-A6-6142-10A-01	93df1972-7fd2-40d3-b5d0-a5d050b38f1e	TCGA-A6-6142-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c7c5348f-5708-45bf-b40e-1bf7c9348f60	TCGA-A6-6142	abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	d0c36869-6947-4e53-bb40-e9937ae27e07	TCGA-A6-6142-01A-11	0ba9c635-8d50-486d-b053-f22f0dbe2a08	TCGA-A6-6142-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c7c5348f-5708-45bf-b40e-1bf7c9348f60	TCGA-A6-6142	abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	d0c36869-6947-4e53-bb40-e9937ae27e07	TCGA-A6-6142-01A-11	56807766-d919-4204-9dd1-62bd7a84d65a	TCGA-A6-6142-01A-11R	1.7	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.45	8.3	UV Spec	released	'--
TCGA-COAD	c7c5348f-5708-45bf-b40e-1bf7c9348f60	TCGA-A6-6142	abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	d0c36869-6947-4e53-bb40-e9937ae27e07	TCGA-A6-6142-01A-11	63f7a8f2-0bc0-4d43-be06-367038900a2c	TCGA-A6-6142-01A-11D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c7c5348f-5708-45bf-b40e-1bf7c9348f60	TCGA-A6-6142	abff22c2-1021-4d1f-872e-2380a375f98f	TCGA-A6-6142-01A	d0c36869-6947-4e53-bb40-e9937ae27e07	TCGA-A6-6142-01A-11	8b8f291e-8edc-45a9-897e-6a0ec0247f6e	TCGA-A6-6142-01A-11H	2.0	'--	'--	RNA	H	'--	0.13	mirVana (Allprep DNA) RNA	Yes	1.68	8.2	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	2fdc7232-2319-49cf-ac47-695523741558	TCGA-AA-3864-01A	7459fec2-6ec7-4667-8420-c76fa0fc09ba	TCGA-AA-3864-01A-01	5bd425b2-c058-4a53-a9cc-13b4af7d46d2	TCGA-AA-3864-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	2fdc7232-2319-49cf-ac47-695523741558	TCGA-AA-3864-01A	7459fec2-6ec7-4667-8420-c76fa0fc09ba	TCGA-AA-3864-01A-01	6a0841b0-4471-4047-bc01-87a34cc6f814	TCGA-AA-3864-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	2fdc7232-2319-49cf-ac47-695523741558	TCGA-AA-3864-01A	7459fec2-6ec7-4667-8420-c76fa0fc09ba	TCGA-AA-3864-01A-01	c06e7764-ea40-4ae0-afe9-c6e2c6234bef	TCGA-AA-3864-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	2fdc7232-2319-49cf-ac47-695523741558	TCGA-AA-3864-01A	7459fec2-6ec7-4667-8420-c76fa0fc09ba	TCGA-AA-3864-01A-01	c36d5e4c-0467-41c4-9110-451d4032428f	TCGA-AA-3864-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.9	9.0	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	2fdc7232-2319-49cf-ac47-695523741558	TCGA-AA-3864-01A	7459fec2-6ec7-4667-8420-c76fa0fc09ba	TCGA-AA-3864-01A-01	e2630453-981a-4c11-8b11-4c97eb7454bf	TCGA-AA-3864-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	Repli-G X	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	ca89c693-b86a-40bc-bdec-e3830eb4642d	TCGA-AA-3864-10A	5c98723b-18e9-4ce2-8a1c-ffc2c2ed2661	TCGA-AA-3864-10A-01	22de8333-d27e-49d4-8161-adeae7e359a8	TCGA-AA-3864-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	0.5	Repli-G X	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	ca89c693-b86a-40bc-bdec-e3830eb4642d	TCGA-AA-3864-10A	5c98723b-18e9-4ce2-8a1c-ffc2c2ed2661	TCGA-AA-3864-10A-01	8a747f4e-b8e4-45c7-9372-12e87a2d6487	TCGA-AA-3864-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c82bbe23-0264-45a7-b1a6-82b4654108c8	TCGA-AA-3864	ca89c693-b86a-40bc-bdec-e3830eb4642d	TCGA-AA-3864-10A	5c98723b-18e9-4ce2-8a1c-ffc2c2ed2661	TCGA-AA-3864-10A-01	9c648101-9925-4f53-a4f1-3ef9de17047e	TCGA-AA-3864-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	Chemical Lysis DNA Extraction	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	375c0cf9-9bad-4d07-9fa6-017b0258d5a5	TCGA-QG-A5YV-10A	7016c6a8-1f0b-41d0-9491-07330f256bca	TCGA-QG-A5YV-10A-01	a1ee72f8-57c1-48fe-984c-6fe6619fcffa	TCGA-QG-A5YV-10A-01D	'--	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	375c0cf9-9bad-4d07-9fa6-017b0258d5a5	TCGA-QG-A5YV-10A	7016c6a8-1f0b-41d0-9491-07330f256bca	TCGA-QG-A5YV-10A-01	dc74f6d5-900b-46f1-8de0-c588f5cc0dad	TCGA-QG-A5YV-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	02451886-80de-42de-885f-5a8bbf98016d	TCGA-QG-A5YV-01A-11R	2.23	'--	'--	RNA	R	'--	0.17	Allprep RNA Extraction	Yes	1.54	9.4	UV Spec	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	545af50d-cf73-4eff-83e2-d4e792d52453	TCGA-QG-A5YV-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	7ed95b77-e6f8-44ec-82d7-b208e0d94fe6	TCGA-QG-A5YV-01A-11H	2.21	'--	'--	RNA	H	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.43	8.5	UV Spec	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	2a9a1579-e3f8-4df8-9ecb-099d52a4e592	TCGA-QG-A5YV-01A-11	7ffed914-093f-44cc-a413-ad8d9fd76b7e	TCGA-QG-A5YV-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	c83d38fc-e011-4f75-a100-96513611f3e9	TCGA-QG-A5YV	69ef3e70-5d7a-4e30-abde-0f9f76ea3141	TCGA-QG-A5YV-01A	ba3e7a65-30ab-4ed9-bf52-ed8138164eb9	TCGA-QG-A5YV-01A-31-A616-42	d5766545-4730-4a92-a595-42538a76e21d	TCGA-QG-A5YV-01A-31-A616-42-X007-S08	'--	'--	'--	DNA	'--	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-COAD	c8d6fe73-3504-42a5-9723-e1916fba8208	TCGA-AZ-6606	25d55cf4-625f-485f-85aa-87adb72e685b	TCGA-AZ-6606-01A	067a7535-7d26-440f-9987-3c06f956792f	TCGA-AZ-6606-01A-11	023348f3-d4ee-485b-af4f-a476828ae143	TCGA-AZ-6606-01A-11D	1.9	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c8d6fe73-3504-42a5-9723-e1916fba8208	TCGA-AZ-6606	25d55cf4-625f-485f-85aa-87adb72e685b	TCGA-AZ-6606-01A	067a7535-7d26-440f-9987-3c06f956792f	TCGA-AZ-6606-01A-11	08b55171-595c-4453-ba3d-a1906854d6aa	TCGA-AZ-6606-01A-11R	1.7	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.69	8.8	UV Spec	released	'--
TCGA-COAD	c8d6fe73-3504-42a5-9723-e1916fba8208	TCGA-AZ-6606	25d55cf4-625f-485f-85aa-87adb72e685b	TCGA-AZ-6606-01A	067a7535-7d26-440f-9987-3c06f956792f	TCGA-AZ-6606-01A-11	08f45356-ff37-447c-b0ef-7e17d911928a	TCGA-AZ-6606-01A-11H	1.8	'--	'--	RNA	H	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.85	8.6	UV Spec	released	'--
TCGA-COAD	c8d6fe73-3504-42a5-9723-e1916fba8208	TCGA-AZ-6606	25d55cf4-625f-485f-85aa-87adb72e685b	TCGA-AZ-6606-01A	067a7535-7d26-440f-9987-3c06f956792f	TCGA-AZ-6606-01A-11	680de85b-99f5-4744-b659-2cb62f16bf7d	TCGA-AZ-6606-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8d6fe73-3504-42a5-9723-e1916fba8208	TCGA-AZ-6606	f146445b-207f-43d0-90f6-240f3bb31e3e	TCGA-AZ-6606-11A	878de176-aa64-4706-9dd9-a6b247245a9d	TCGA-AZ-6606-11A-01	aacda9bd-f400-426b-969c-3aede68f8457	TCGA-AZ-6606-11A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c8d6fe73-3504-42a5-9723-e1916fba8208	TCGA-AZ-6606	f146445b-207f-43d0-90f6-240f3bb31e3e	TCGA-AZ-6606-11A	878de176-aa64-4706-9dd9-a6b247245a9d	TCGA-AZ-6606-11A-01	de2d8165-8ccf-4a9f-bb4a-e34e527a845c	TCGA-AZ-6606-11A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8d7eb0f-2502-4277-a8ef-435b08f3c863	TCGA-CM-4743	14eb006d-42b2-4765-9dc2-b96f9aa03c10	TCGA-CM-4743-01A	95eead79-9974-419c-b0fb-938b4f3e1fc2	TCGA-CM-4743-01A-01	0b34b382-5c40-4e02-bed9-484fc0e00d6f	TCGA-CM-4743-01A-01T	'--	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	0.95	7.1	UV Spec	released	'--
TCGA-COAD	c8d7eb0f-2502-4277-a8ef-435b08f3c863	TCGA-CM-4743	14eb006d-42b2-4765-9dc2-b96f9aa03c10	TCGA-CM-4743-01A	95eead79-9974-419c-b0fb-938b4f3e1fc2	TCGA-CM-4743-01A-01	33bbcdca-3415-4da7-b43d-75ff76ca8f98	TCGA-CM-4743-01A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c8d7eb0f-2502-4277-a8ef-435b08f3c863	TCGA-CM-4743	14eb006d-42b2-4765-9dc2-b96f9aa03c10	TCGA-CM-4743-01A	95eead79-9974-419c-b0fb-938b4f3e1fc2	TCGA-CM-4743-01A-01	6e1aa242-f492-424a-93e4-7c5cc223e0a8	TCGA-CM-4743-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8d7eb0f-2502-4277-a8ef-435b08f3c863	TCGA-CM-4743	14eb006d-42b2-4765-9dc2-b96f9aa03c10	TCGA-CM-4743-01A	95eead79-9974-419c-b0fb-938b4f3e1fc2	TCGA-CM-4743-01A-01	e24cb96a-bf61-4084-88e2-98f5a16e73bb	TCGA-CM-4743-01A-01R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.34	7.5	UV Spec	released	'--
TCGA-COAD	c8d7eb0f-2502-4277-a8ef-435b08f3c863	TCGA-CM-4743	86e7e848-f376-46b7-a776-83bf6dfb6ef2	TCGA-CM-4743-10A	3c64e173-e000-44bd-926f-f4c30d8ebb56	TCGA-CM-4743-10A-01	44ac19b7-106e-4bd8-9f49-11dd4fe725cc	TCGA-CM-4743-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8d7eb0f-2502-4277-a8ef-435b08f3c863	TCGA-CM-4743	86e7e848-f376-46b7-a776-83bf6dfb6ef2	TCGA-CM-4743-10A	3c64e173-e000-44bd-926f-f4c30d8ebb56	TCGA-CM-4743-10A-01	ff1c9356-b07a-400f-9260-b8d066396841	TCGA-CM-4743-10A-01D	1.9	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c8de215d-53a4-4e6c-be58-5887a8094815	TCGA-AD-6965	4bf73c36-48e5-4f91-bfd6-c03e162fca52	TCGA-AD-6965-10A	3cd2ea5a-0662-4ec1-8bba-7a3f7c958dc9	TCGA-AD-6965-10A-01	4fe31845-0e18-4623-859d-97e5b46af512	TCGA-AD-6965-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8de215d-53a4-4e6c-be58-5887a8094815	TCGA-AD-6965	4bf73c36-48e5-4f91-bfd6-c03e162fca52	TCGA-AD-6965-10A	3cd2ea5a-0662-4ec1-8bba-7a3f7c958dc9	TCGA-AD-6965-10A-01	db0b1cc1-f433-47d0-9620-e34b7375e2b7	TCGA-AD-6965-10A-01D	'--	'--	'--	DNA	D	'--	0.16	Chemical Lysis DNA Extraction	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8de215d-53a4-4e6c-be58-5887a8094815	TCGA-AD-6965	96319b52-d5b9-44bf-9a98-2876d911988f	TCGA-AD-6965-01A	9dcb6751-8146-472c-96bd-69ef059764c0	TCGA-AD-6965-01A-11	52249851-1523-4f37-92a8-2beecc3d3869	TCGA-AD-6965-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8de215d-53a4-4e6c-be58-5887a8094815	TCGA-AD-6965	96319b52-d5b9-44bf-9a98-2876d911988f	TCGA-AD-6965-01A	9dcb6751-8146-472c-96bd-69ef059764c0	TCGA-AD-6965-01A-11	69d526d2-46a6-44a2-b197-187d43bc14aa	TCGA-AD-6965-01A-11R	1.8	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	1.53	9.0	UV Spec	released	'--
TCGA-COAD	c8de215d-53a4-4e6c-be58-5887a8094815	TCGA-AD-6965	96319b52-d5b9-44bf-9a98-2876d911988f	TCGA-AD-6965-01A	9dcb6751-8146-472c-96bd-69ef059764c0	TCGA-AD-6965-01A-11	6e51fac8-0856-46cf-822f-7a20eeb58399	TCGA-AD-6965-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-COAD	c8de215d-53a4-4e6c-be58-5887a8094815	TCGA-AD-6965	96319b52-d5b9-44bf-9a98-2876d911988f	TCGA-AD-6965-01A	9dcb6751-8146-472c-96bd-69ef059764c0	TCGA-AD-6965-01A-11	8a25cf95-77c5-4bde-b4f7-8d7ba2e15d9b	TCGA-AD-6965-01A-11H	1.8	'--	'--	RNA	H	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.63	9.1	UV Spec	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	0f6dab0d-26bd-4820-9047-dba5dc9b0b32	TCGA-AA-A01Z-11A	715c7e64-d5cf-41ec-96d8-1b03f6a1795b	TCGA-AA-A01Z-11A-11	5dc45a30-2784-4d90-a03d-47ec207408b2	TCGA-AA-A01Z-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	0f6dab0d-26bd-4820-9047-dba5dc9b0b32	TCGA-AA-A01Z-11A	715c7e64-d5cf-41ec-96d8-1b03f6a1795b	TCGA-AA-A01Z-11A-11	bed73417-4184-4792-a1c6-284c36a4c64a	TCGA-AA-A01Z-11A-11D	1.92	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	0f6dab0d-26bd-4820-9047-dba5dc9b0b32	TCGA-AA-A01Z-11A	715c7e64-d5cf-41ec-96d8-1b03f6a1795b	TCGA-AA-A01Z-11A-11	f81e7607-c234-43a9-b328-f8666a574d99	TCGA-AA-A01Z-11A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	9ca7e5df-f832-435f-842e-4be86c01a554	TCGA-AA-A01Z-01A	b2e6950a-b15d-4fe2-a48d-8b63dd54a01d	TCGA-AA-A01Z-01A-11	1293ca13-9589-4412-b884-2d78460c729c	TCGA-AA-A01Z-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	9ca7e5df-f832-435f-842e-4be86c01a554	TCGA-AA-A01Z-01A	b2e6950a-b15d-4fe2-a48d-8b63dd54a01d	TCGA-AA-A01Z-01A-11	348ff3e9-b81e-4d0c-b3fa-df8e8e6ed282	TCGA-AA-A01Z-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	9ca7e5df-f832-435f-842e-4be86c01a554	TCGA-AA-A01Z-01A	b2e6950a-b15d-4fe2-a48d-8b63dd54a01d	TCGA-AA-A01Z-01A-11	5b73bb4a-6f29-40b0-a861-a8d9cf675eb3	TCGA-AA-A01Z-01A-11D	1.88	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	c9e829d9-cd08-41a9-a5a4-34f2d7d619c7	TCGA-AA-A01Z	9ca7e5df-f832-435f-842e-4be86c01a554	TCGA-AA-A01Z-01A	b2e6950a-b15d-4fe2-a48d-8b63dd54a01d	TCGA-AA-A01Z-01A-11	7ca0ac63-22b9-4547-bd98-f89680494544	TCGA-AA-A01Z-01A-11R	1.83	'--	'--	RNA	R	'--	0.14	mirVana (Allprep DNA) RNA	Yes	1.4	7.9	UV Spec	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	610f87ef-bac9-4b0f-be44-a61b3fbbcbef	TCGA-AA-A00R-10A	618725e3-4655-48f4-8f94-47e4a47c9d75	TCGA-AA-A00R-10A-01	3c981500-b36f-494d-8b69-d231e78e8dda	TCGA-AA-A00R-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	610f87ef-bac9-4b0f-be44-a61b3fbbcbef	TCGA-AA-A00R-10A	618725e3-4655-48f4-8f94-47e4a47c9d75	TCGA-AA-A00R-10A-01	8140c2ad-6670-4f34-8e29-583c5945e577	TCGA-AA-A00R-10A-01D	1.73	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	610f87ef-bac9-4b0f-be44-a61b3fbbcbef	TCGA-AA-A00R-10A	618725e3-4655-48f4-8f94-47e4a47c9d75	TCGA-AA-A00R-10A-01	acc1644a-63bb-446a-bcc6-a8a5325072a2	TCGA-AA-A00R-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	f72eeae9-f7f5-4576-a072-5021119117d6	TCGA-AA-A00R-01A	f96f2563-bb96-4c57-871d-fcb55fc3f7bc	TCGA-AA-A00R-01A-01	34983851-992c-4353-92b9-880e44ab2fb8	TCGA-AA-A00R-01A-01D	1.73	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	f72eeae9-f7f5-4576-a072-5021119117d6	TCGA-AA-A00R-01A	f96f2563-bb96-4c57-871d-fcb55fc3f7bc	TCGA-AA-A00R-01A-01	4b32f8a9-b55f-498b-b679-a94d9bfb2c38	TCGA-AA-A00R-01A-01T	0.0	'--	'--	Total RNA	T	'--	0.1	Total RNA	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	f72eeae9-f7f5-4576-a072-5021119117d6	TCGA-AA-A00R-01A	f96f2563-bb96-4c57-871d-fcb55fc3f7bc	TCGA-AA-A00R-01A-01	75160edd-8863-4ffe-8b35-716b32d9f1ce	TCGA-AA-A00R-01A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	f72eeae9-f7f5-4576-a072-5021119117d6	TCGA-AA-A00R-01A	f96f2563-bb96-4c57-871d-fcb55fc3f7bc	TCGA-AA-A00R-01A-01	e37de96b-6d97-45a2-9ba2-024e5600351b	TCGA-AA-A00R-01A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-COAD	ca22edd4-eb7c-4677-84aa-6f0354459a19	TCGA-AA-A00R	f72eeae9-f7f5-4576-a072-5021119117d6	TCGA-AA-A00R-01A	f96f2563-bb96-4c57-871d-fcb55fc3f7bc	TCGA-AA-A00R-01A-01	f7328090-c391-4900-bfe8-27eb60c10ff5	TCGA-AA-A00R-01A-01R	1.66	'--	'--	RNA	R	'--	0.15	Allprep RNA Extraction	Yes	2.0	8.9	UV Spec	released	'--
TCGA-COAD	ca5b878f-8bff-410a-8e6e-b1c133018c8d	TCGA-G4-6315	c525d1fb-ca9e-4c69-97d9-0d00041edb01	TCGA-G4-6315-01A	96d2e36a-2892-490b-89d1-68cd65a75781	TCGA-G4-6315-01A-11	47d20950-eabb-4f6a-ae93-05b58a7eab14	TCGA-G4-6315-01A-11R	1.8	'--	'--	RNA	R	'--	0.14	Allprep RNA Extraction	Yes	1.65	7.3	UV Spec	released	'--
TCGA-COAD	ca5b878f-8bff-410a-8e6e-b1c133018c8d	TCGA-G4-6315	c525d1fb-ca9e-4c69-97d9-0d00041edb01	TCGA-G4-6315-01A	96d2e36a-2892-490b-89d1-68cd65a75781	TCGA-G4-6315-01A-11	7c1edb30-c918-4ac5-bd3b-4ab126ccd81a	TCGA-G4-6315-01A-11D	1.9	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-COAD	ca5b878f-8bff-410a-8e6e-b1c133018c8d	TCGA-G4-6315	c525d1fb-ca9e-4c69-97d9-0d00041edb01	TCGA-G4-6315-01A	96d2e36a-2892-490b-89d1-68cd65a75781	TCGA-G4-6315-01A-11	c58d13dd-0a17-437e-8a46-d9807fe6c509	TCGA-G4-6315-01A-11H	1.8	'--	'--	RNA	H	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.49	7.3	UV Spec	released	'--
TCGA-COAD	ca5b878f-8bff-410a-8e6e-b1c133018c8d	TCGA-G4-6315	c525d1fb-ca9e-4c69-97d9-0d00041edb01	TCGA-G4-6315-01A	96d2e36a-2892-490b-89d1-68cd65a75781	TCGA-G4-6315-01A-11	d5ffaf15-f580-43ba-b4a2-35f0c5d8d126	TCGA-G4-6315-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	0.5	Repli-G	Yes	'--	'--	PicoGreen	released	'--
